Date;URALS_price;BRENT_price;RUBLE_EXCHrate;IMOEX_CLOSE;MIACR_RatePerDay;CPI_HighFreq;VIX_volatility
12.05.2021;0,027282267;0,011232677;0,000261677;0,000572281;0,0476;-0,005118542;27,59
13.05.2021;-0,032394572;-0,032746682;-0,001573695;-0,004586579;0,0485;0,001859881;23,13
14.05.2021;0,018096818;0,024757644;0,004276067;6,04831E-05;0,05;-0,000370525;18,81
15.05.2021;0;0;-0,004838844;0;0,05;-0,000440096;18,81
16.05.2021;0;0;0;0;0,05;4,96046E-05;18,81
17.05.2021;0,005925048;0,010915442;0;0,000552562;0,05;0,00190057;19,72
18.05.2021;0,002208806;-0,010797581;-0,001933867;0,01328439;0,05;-0,001328527;21,34
19.05.2021;-0,047605054;-0,029835541;-0,002091974;-0,014425319;0,0491;-0,001772696;22,18
20.05.2021;0,000617093;-0,023252325;-0,00029037;0,00038517;0,0485;0,001226922;20,67
21.05.2021;0,006012951;0,02042697;-0,001046448;0,006688375;0,0484;0,001442254;20,15
22.05.2021;0;0;-0,000277171;0;0,0484;0,001463341;20,15
23.05.2021;0;0;0;0;0,0484;0;20,15
24.05.2021;0,021302682;0,030403371;0;0,000554572;0,048;-3,22029E-05;18,4
25.05.2021;0,005852341;0,002775343;-0,000729815;0,006621142;0,0485;0,001061027;18,84
26.05.2021;0,003729673;0,003204661;-0,001772148;0,006588441;0,0492;-0,000113732;17,36
27.05.2021;0,001189061;0,008566865;0,001054549;0,007445332;0,0497;-0,000315545;16,74
28.05.2021;0,00564133;0,002447452;-0,000213682;-0,002174564;0,0497;-0,002393038;16,76
29.05.2021;0;0;0,001756106;0;0,0497;-0,001729714;16,76
30.05.2021;0;0;0;0;0,0497;0,000137466;16,76
31.05.2021;0;-0,004452104;0;-0,002391068;0,0495;0;16,76
01.06.2021;0,015795689;0,013416042;-0,003947708;0,011543329;0,0486;0,000639268;17,9
02.06.2021;0,001453277;0,015658363;-0,000755834;0,014102465;0,0477;0,001027036;17,48
03.06.2021;-0,00043535;-0,000560617;0,003506228;-0,003203516;0,0481;0,00085678;18,04
04.06.2021;0,013356562;0,008133502;-0,003187846;0,000520306;0,0477;0,001509466;16,42
05.06.2021;0;0;0,000116019;0;0,0477;-0,001868664;16,42
06.06.2021;0;0;-0,004677087;0;0,0477;-0,001509928;16,42
07.06.2021;-0,003151862;-0,005564056;-0,001423294;0,003881884;0,0476;0;16,42
08.06.2021;-0,009772923;0,010211218;-0,010198337;-0,003866873;0,0448;-0,001727734;17,07
09.06.2021;0,008708273;0;0,001588449;0,0094158;0,0474;0,003840385;17,89
10.06.2021;0,002302158;0,004153974;-0,007170618;-0,004051227;0,0499;0,002373974;16,1
11.06.2021;0,005024404;0,002344181;0;0,003610514;0,0505;2,26262E-07;15,65
12.06.2021;0;0;0;0;0,0505;-0,001346853;15,65
13.06.2021;0;0;0;0;0,0505;-0,000185916;15,65
14.06.2021;0,010284245;0,002338699;0,00212194;0,004854836;0,0519;0;16,39
15.06.2021;0,006786371;0,015509196;0,002791243;-0,009787108;0,0535;-0,001827788;17,02
16.06.2021;0,018677152;0,005406136;0,006559557;0,001901946;0,0538;-0,000359202;18,15
17.06.2021;-0,020953956;-0,017609894;-0,003905948;-0,002767863;0,0536;0,001050215;17,75
18.06.2021;0,002816108;0,005883963;0,013529193;-0,004220923;0,0533;-0,001230556;20,7
19.06.2021;0;0;-0,000445363;0;0,0533;0,000903373;20,7
20.06.2021;0;0;-0,006820098;0;0,0533;-0,001396531;20,7
21.06.2021;0,01081157;0,018908992;-0,004694009;0,002761014;0,0521;0,000152645;17,89
22.06.2021;0,012918461;-0,001201602;-0,002165196;0,002158151;0,052;0,001630289;16,66
23.06.2021;0,011519473;0,005079535;0;0,004047958;0,0512;-0,00126588;16,32
24.06.2021;0,000677874;0,004920867;0;-0,003572964;0,051;0,000134713;15,97
25.06.2021;0,00541932;0,0082054;0,000115007;0,002196974;0,0537;0,000151748;15,62
26.06.2021;0;0;0,002696124;0;0,0537;0,001020418;15,62
27.06.2021;0;0;0,004851304;0;0,0537;-0,001099522;15,62
28.06.2021;-0,011184476;-0,019690207;0,002546636;-0,00163629;0,0546;0;15,76
29.06.2021;0,000681385;0,001071237;0,009723133;-0,009075772;0,0541;0,000282802;16,02
30.06.2021;0,02015525;0,004949171;0;0,013453447;0,0532;0;15,83
01.07.2021;-0,003337338;0,009450286;0;0,004286997;0,0506;-0,000169294;15,48
02.07.2021;0,00254487;0,004351266;-0,003579312;0,001840179;0,0521;0;15,07
03.07.2021;0;0;-0,001199662;0;0,0521;0,000197266;15,07
04.07.2021;0;0;0,010809925;0;0,0521;-0,004075203;15,07
05.07.2021;0,008416834;0,012997243;0,015355532;0,004441949;0,0527;0;15,07
06.07.2021;-0,026629571;-0,034085018;-0,009677479;0,000440428;0,0527;-8,40171E-05;16,44
07.07.2021;-0,028855315;-0,014759157;0;0,002780424;0,0535;0,00091422;16,2
08.07.2021;0,00840925;0,009396704;0;-0,00873405;0,0542;0,001020521;19
09.07.2021;0,039749826;0,019293038;0,002230503;-0,001494401;0,0553;-0,000326868;16,18
10.07.2021;0;0;-0,007700285;0;0,0553;-0,002674611;16,18
11.07.2021;0;0;0,000873629;0;0,0553;-0,00042824;16,18
12.07.2021;-0,007084614;-0,005162144;0,001296483;0,005265465;0,0555;4,11997E-05;16,17
13.07.2021;0,000807754;0,017695583;-0,000728917;0,000366394;0,0559;0,001228834;17,12
14.07.2021;0,003362927;-0,022617336;0;-0,011395321;0,056;0;16,33
15.07.2021;-0,021986862;-0,017255217;0;-0,008578473;0,0561;0;17,01
16.07.2021;-0,013159698;0,00163332;0,00243644;-0,00784743;0,057;0,000273426;18,45
17.07.2021;0;0;0,001946297;0;0,057;0,001979327;18,45
18.07.2021;0;0;4,96704E-05;0;0,057;-0,001886238;18,45
19.07.2021;-0,065286845;-0,06753635;-0,010741704;-0,020351975;0,0578;0,000974963;22,5
20.07.2021;-0,000594442;0,010638298;0,000974293;0,002972854;0,0583;0;19,73
21.07.2021;0,035092937;0,041528479;0;0,005010258;0,0573;-0,000259812;17,91
22.07.2021;0,01508404;0,021597674;0;0,008455637;0,0568;0;17,69
23.07.2021;0,018397962;0,004201111;0,004496633;-0,005300391;0,0573;0,002232573;17,2
24.07.2021;0;0;-0,003386056;0;0,0573;-0,00019266;17,2
25.07.2021;0;0;-0,003226938;0;0,0573;0;17,2
26.07.2021;-0,002362424;0,005398111;-0,005684103;0,00416651;0,0619;-0,000670193;17,58
27.07.2021;0,00807912;-0,000268456;-0,00070501;-0,004533212;0,0618;0,000288058;19,36
28.07.2021;0,000967252;0,00349087;0;0,013174038;0,065;0,002049231;18,31
29.07.2021;0,010905577;0,017527428;0;0,005829817;0,071;0,001154485;17,7
30.07.2021;0,010105148;0,003681788;-0,001684468;-0,008608612;0,0683;0;18,24
31.07.2021;0;0;-0,001961225;0;0,0683;0;18,24
01.08.2021;0;0;-0,001189751;0;0,0683;0;18,24
02.08.2021;-0,034338245;-0,04506747;0,005252405;0,004380127;0,0622;-0,003164195;19,46
03.08.2021;-0,011619768;-0,006585265;-0,000513886;0,001475674;0,0576;0,000364582;18,04
04.08.2021;-0,006515581;-0,028034802;0;0,004462674;0,0584;0,001961004;17,97
05.08.2021;-0,005560308;0,01292981;0;0,006069878;0,0574;-0,001194331;17,28
06.08.2021;-0,008315412;-0,008276056;0,005160645;-0,007405282;0,0602;-0,002766813;16,15
07.08.2021;0;0;0,001202593;0;0,0602;-0,001010073;16,15
08.08.2021;0;0;0,005072273;0;0,0602;0,000100472;16,15
09.08.2021;-0,03440798;-0,023479491;-0,00544008;0,00781792;0,0619;-0,000142893;16,72
10.08.2021;0,030393772;0,023030127;-0,001291338;0,007094973;0,0628;-0,004250827;16,79
11.08.2021;-0,011333915;0,011468215;0;0,003896622;0,0622;0,004379704;16,06
12.08.2021;0,015726044;-0,001819709;0;0,002963349;0,0629;0,002146883;15,59
13.08.2021;-0,003762118;-0,010096761;-0,00109021;-0,004078316;0,0634;0,002090523;15,45
14.08.2021;0;0;0,001135001;0;0,0634;0;15,45
15.08.2021;0;0;-0,00016332;0;0,0634;0;15,45
16.08.2021;-0,025417574;-0,015299618;0,009351608;0,005760392;0,0647;0;16,12
17.08.2021;0,002831595;-0,006905481;0,002881984;0,012245495;0,0665;0;17,91
18.08.2021;-0,008024967;-0,011589164;0;-0,004524462;0,0648;0;21,57
19.08.2021;-0,051985019;-0,026088231;0;-0,018136794;0,0643;0,000183358;21,67
20.08.2021;0,002370417;-0,019112114;-0,003999247;-0,005521565;0,0642;0,005167849;18,56
21.08.2021;0;0;-0,001621514;0;0,0642;-0,000517316;18,56
22.08.2021;0;0;-0,002754694;0;0,0642;0;18,56
23.08.2021;0,042093647;0,054771402;0,00336304;0,013126517;0,0642;0;17,15
24.08.2021;0,028593041;0,033454545;-5,67638E-05;0,001509139;0,0647;0;17,22
25.08.2021;0,011472275;0,016889514;0;-0,000573431;0,0649;-0,003066124;16,79
26.08.2021;-0,009306384;-0,01633218;0;-0,009023218;0,0647;-0,000189695;18,84
27.08.2021;0,015998826;0,022935134;-0,005571279;0,009297507;0,0644;0,000316286;16,39
28.08.2021;0;0;-0,004027216;0;0,0644;0,00211412;16,39
29.08.2021;0;0;-0,001185893;0;0,0644;-0,000853651;16,39
30.08.2021;0;0,009766162;-0,004674059;0,010577818;0,0645;6,32994E-05;16,19
31.08.2021;0,023981508;-0,005721291;7,41258E-05;-0,002428408;0,0645;0,000407009;16,48
01.09.2021;-0,031038375;-0,01918071;0;0,013284137;0,0629;-0,000418197;16,11
02.09.2021;0,040040769;0,020114541;0;0,004973533;0,061;0,001127885;16,41
03.09.2021;-0,006859863;-0,005751061;0,001362991;0,00273882;0,0628;-0,000212913;16,41
04.09.2021;0;0;0,003250002;0;0,0628;0,001824215;16,41
05.09.2021;0;0;0,003432121;0;0,0628;0,000111079;16,41
06.09.2021;-0,012827742;-0,005371161;-0,004263222;0,00663468;0,0629;0;16,41
07.09.2021;-0,009995716;-0,007338687;-0,005045878;-0,004490784;0,0628;0,001070913;18,14
08.09.2021;0,027549401;0,012693542;0;0,001797933;0,0648;0,001827841;17,96
09.09.2021;0,001965188;-0,01584022;0;-0,005926763;0,0656;0,003662417;18,8
10.09.2021;-0,003222191;0,020573828;0,004454371;0,002278669;0,067;0,000280394;20,95
11.09.2021;0;0;-0,005021612;0;0,067;0,000746815;20,95
12.09.2021;0;0;0,001855134;0;0,067;0,000702794;20,95
13.09.2021;0,00983837;0,008091059;-0,005752759;0,009618604;0,0665;-0,000692322;19,37
14.09.2021;0,002783577;0,001224323;0,001757489;0,003597977;0,0666;0,000100306;19,46
15.09.2021;0,028313671;0,025271739;0;0,002423749;0,0664;0,000338113;18,18
16.09.2021;-0,023080038;0,002782931;0;-0,005025175;0,0669;-0,000444192;18,69
17.09.2021;-0,002348715;-0,004361041;0,010629794;-0,002454822;0,0669;-0,000400441;20,81
18.09.2021;0;0;-0,001701861;0;0,0669;-0,000546481;20,81
19.09.2021;0;0;-0,00445451;0;0,0669;0;20,81
20.09.2021;-0,004846974;-0,01884789;-0,002141859;-0,016247147;0,0671;0;25,71
21.09.2021;-0,008210409;0,005952381;0,003899649;0,000219165;0,0666;-0,000189238;24,36
22.09.2021;0,023011085;0,024610005;0;0,015237452;0,066;0;20,87
23.09.2021;0,019613222;0,013912587;0;0,005249344;0,0655;0;18,63
24.09.2021;0,011030401;0,010873786;-0,004750158;-0,003432754;0,0658;0,00081134;17,75
25.09.2021;0;0;-0,00210566;0;0,0658;0,001831284;17,75
26.09.2021;0;0;0,00348236;0;0,0658;-0,001482417;17,75
27.09.2021;0,024614156;0,018440261;-0,001327638;0,010645753;0,067;0;18,76
28.09.2021;-0,006882223;-0,005532503;0,003540946;-0,00386159;0,0681;0;23,25
29.09.2021;-0,004968619;-0,005689721;0;-0,00174396;0,0677;0;22,56
30.09.2021;-0,003153745;-0,001525941;0;0,011125156;0,0683;0,004023928;23,14
01.10.2021;0,010677564;0,009679063;3,29121E-05;-0,004028249;0,0664;0,00013939;21,15
02.10.2021;0;0;-0,004872202;0;0,0664;0,000416903;21,15
03.10.2021;0;0;-5,51203E-06;0;0,0664;7,76877E-06;21,15
04.10.2021;0,039520021;0,024974773;-0,003897024;0,006295587;0,0662;0,001650224;22,96
05.10.2021;0,018695107;0,015998031;-0,00411148;0,027021047;0,0641;0,001271957;21,3
06.10.2021;-0,021554379;-0,017926357;0;-0,012344188;0,0641;0,000624812;21
07.10.2021;0,010574018;0,010730143;0;0,013498062;0,064;0,000419745;19,54
08.10.2021;0,007473842;0,005369128;-0,00487441;0,002360443;0,0631;0,000161612;18,77
09.10.2021;0;0;0,003389296;0;0,0631;0,001568824;18,77
10.10.2021;0;0;-0,00031163;0;0,0631;0,000176676;18,77
11.10.2021;0,016320475;0,015293118;-0,001017288;0,00987966;0,0654;0;20
12.10.2021;-0,008029197;-0,002749552;-0,007626984;-0,003754787;0,064;0,000671835;19,85
13.10.2021;-0,002207506;-0,002877008;0;-0,004662508;0,0664;0,00172719;18,64
14.10.2021;-0,000737463;0,009858139;0;0,003583951;0,0673;0,004805415;16,86
15.10.2021;0,016728167;0,010238095;-0,000922272;0,000631584;0,068;0,000841721;16,3
16.10.2021;0;0;-0,00286632;0;0,068;-0,000113039;16,3
17.10.2021;0;0;0,001241415;0;0,068;0,00106679;16,3
18.10.2021;-0,005081055;-0,006245581;-0,000916185;-0,003165314;0,0688;0,001524661;16,31
19.10.2021;0,006809339;0,008893632;-0,001804469;0,006574348;0,0688;0,000925347;15,7
20.10.2021;0,004951691;0,008697696;0;0,002633142;0,0687;0,000152467;15,49
21.10.2021;-0,019468814;-0,014099278;0;-0,016067564;0,0688;0,003068539;15,01
22.10.2021;0,016423581;0,010873419;-0,010270623;-0,005136739;0,0697;0,000515285;15,43
23.10.2021;0;0;-0,008296915;0;0,0697;-4,9957E-05;15,43
24.10.2021;0;0;0,003706547;0;0,0697;0,000119815;15,43
25.10.2021;0,006270348;0,00537823;0,010174702;0,013824292;0,0735;0,000582863;15,24
26.10.2021;0,003954464;0,004767996;-9,92616E-06;-0,004491208;0,0732;-0,000482647;15,98
27.10.2021;-0,008116496;-0,021064815;0;-0,001496741;0,0729;6,55892E-05;16,98
28.10.2021;-0,019133574;-0,003074013;0;-0,009426579;0,0732;0;16,53
29.10.2021;0,007238376;0,000711575;0,008030346;-0,009466162;0,0734;0,002071493;16,26
30.10.2021;0;0;0,005514424;0;0,0734;-0,000381527;16,26
31.10.2021;0;0;0,000130109;0;0,0734;0,000127725;16,26
01.11.2021;0,012180268;0,003910879;0;0,017226506;0,0714;-0,000543801;16,41
02.11.2021;-0,000601685;0,00011805;0;-0,003306889;0,0687;0,000776742;16,03
03.11.2021;-0,030463576;-0,032223796;0;-0,005385583;0,0712;-0,00069899;15,1
04.11.2021;-0,003477397;-0,017685084;0;0;0,0712;0,000767262;15,44
05.11.2021;0,010717846;0,02731562;-0,001260358;-0,002415846;0,0712;0,000664597;16,48
06.11.2021;0;0;-0,001553276;0;0,0712;0;16,48
07.11.2021;0;0;-0,008298895;0;0,0712;-0,000590782;16,48
08.11.2021;0,011467324;0,008339376;0,007092439;0,010422156;0,0734;0;17,22
09.11.2021;0,005729611;0,01618123;0,008643695;-0,00733476;0,0749;0,000854842;17,78
10.11.2021;0,00230303;-0,025241802;0;-0,003548801;0,0734;0;18,73
11.11.2021;-0,015842303;0,002783156;0;0,004045565;0,0734;-0,001377409;17,66
12.11.2021;-0,001843205;-0,008446965;0,006413988;-0,016157638;0,0733;-0,000892107;16,29
13.11.2021;0;0;0,003914357;0;0,0733;-0,001870382;16,29
14.11.2021;0;0;0,003686843;0;0,0733;0;16,29
15.11.2021;-0,0204358;-0,001460387;-0,003029271;0,003270527;0,074;0;16,49
16.11.2021;0,019982405;0,004631322;0,002196903;-0,003656466;0,0741;0,000783036;16,37
17.11.2021;-0,010965993;-0,026082737;0;0,007038801;0,0746;-0,000453818;17,11
18.11.2021;0,001993273;0,011958146;0;-0,013297116;0,0748;-4,4296E-05;17,59
19.11.2021;-0,027974636;-0,028926637;0,009467893;-0,018901523;0,0741;0,001618708;17,91
20.11.2021;0;0;0,018816729;0;0,0741;9,05795E-05;17,91
21.11.2021;0;0;-0,006148382;0;0,0741;-0,000166896;17,91
22.11.2021;0,020081862;0,010267461;0,003062956;-0,035777685;0,0734;0;19,17
23.11.2021;0,022068966;0,032747804;0,013229152;0,02260914;0,0734;0,000966304;19,38
24.11.2021;-0,001717581;-0,000728952;0;-0,002466966;0,0728;0,001394645;18,58
25.11.2021;-0,011306378;-0,000364742;0;-0,000693573;0,0747;0;18,58
26.11.2021;-0,110006215;-0,115543663;-0,008010605;-0,034662168;0,0737;0,001514477;28,62
27.11.2021;0;0;-0,001189622;0;0,0737;0,000583243;28,62
28.11.2021;0;0;-0,012257553;0;0,0737;1,14169E-05;28,62
29.11.2021;0,024441341;0,00990099;0,001204467;0,017990123;0,0739;0;22,96
30.11.2021;-0,054669393;-0,039079521;-0,004335457;0,002848276;0,0732;0,000479458;27,19
01.12.2021;0,017450245;-0,024089556;0;0,01765799;0,0715;0,001817066;31,12
02.12.2021;-0,022395464;0,011616088;0;-0,002967704;0,07;0;27,95
03.12.2021;0,021893577;0,00301421;-0,000992642;-0,008734554;0,0722;0,001987214;30,67
04.12.2021;0;0;0,006386641;0;0,0722;0,001275882;30,67
05.12.2021;0;0;-0,003973569;0;0,0722;0,000634287;30,67
06.12.2021;0,002412032;0,045792788;-0,003324518;-0,026311889;0,0723;0,00028057;27,18
07.12.2021;0,054635527;0,032293377;8,28807E-05;0,016561245;0,0729;0,000153636;21,89
08.12.2021;-0,001207892;0,005037116;0;-0,025712589;0,0748;0;19,9
09.12.2021;-0,011690406;-0,018464785;0;0,01051513;0,0748;0;21,58
10.12.2021;-0,008701564;0,009809191;-0,002651961;-0,013914494;0,0747;0;18,69
11.12.2021;0;0;0,00080506;0;0,0747;0,001456731;18,69
12.12.2021;0;0;0,005188526;0;0,0747;5,63586E-05;18,69
13.12.2021;0,000822932;-0,010113107;-0,003794126;-0,037742372;0,074;0,000154602;20,31
14.12.2021;-0,013978347;-0,00927544;0,002204679;0,000298482;0,0737;0;21,89
15.12.2021;-0,010006949;0,002442334;0;0,000671384;0,0736;0;19,29
16.12.2021;0,030043521;0,015430428;0;0,035490444;0,0738;0;20,57
17.12.2021;-0,023988006;-0,019994668;0,007618027;-0,007223307;0,0749;0,002555685;21,57
18.12.2021;0;0;-0,006381343;0;0,0749;0,002567376;21,57
19.12.2021;0;0;-0,000413164;0;0,0749;-1,43834E-05;21,57
20.12.2021;-0,060466415;-0,027203482;-0,005851733;-0,014562468;0,0809;0;22,87
21.12.2021;0,052467301;0,034395973;-0,002313303;0,006533026;0,0784;9,80438E-06;21,01
22.12.2021;0,022595679;0,017707489;0;0,014549068;0,081;0,00347952;18,63
23.12.2021;0,022786908;0,020719883;0;-0,01124975;0,0783;0;17,96
24.12.2021;-0,008101539;-0,009238777;0,000605286;-0,000507477;0,0801;-0,001635687;17,96
25.12.2021;0;0;0,003591282;0;0,0801;0,000624391;17,96
26.12.2021;0;0;0,002115764;0;0,0801;-0,001558962;17,96
27.12.2021;0;0,032308905;0,008705877;0,010238419;0,0817;3,40812E-05;17,68
28.12.2021;0;0,0043257;0;0,009872669;0,083;-3,25705E-05;17,54
29.12.2021;0,037435339;0,003673676;0;-0,009659674;0,0809;0,000393396;16,95
30.12.2021;0,008529064;0,001135933;0;0,012346735;0,0784;-9,22456E-05;17,33
31.12.2021;-0,00078064;-0,019415028;0;0;0,0784;0,000313464;17,22
01.01.2022;0;0;0;0;0,0784;-0,000112432;17,22
02.01.2022;0;0;0;0;0,0784;-1,32752E-05;17,22
03.01.2022;-0,002473958;0,015428131;0;0,017226174;0,0784;-1,1689E-05;16,6
04.01.2022;0,013183657;0,012914662;0;0,00544841;0,0784;0,000261498;16,91
05.01.2022;0,025122391;0,01;0;-0,015087169;0,0784;-0,000372506;19,73
06.01.2022;0,016589167;0,014727723;0;-0,016188517;0,0784;-0,000226843;19,61
07.01.2022;0,001730745;-0,002927186;0,011291838;0,004995617;0,0784;0,000255292;18,76
08.01.2022;0;0;-0,003939759;0;0,0784;0,000177022;18,76
09.01.2022;0;0;-0,004113021;0;0,0784;-0,00017726;18,76
10.01.2022;-0,005800321;-0,010764526;0,000548789;-0,008844021;0,0804;7,78999E-05;19,4
11.01.2022;0,032025819;0,035241746;0,016068426;0,012466967;0,0815;-0,000190496;18,41
12.01.2022;0,017199904;0,011347348;0;0,011798303;0,0818;0,000211173;17,62
13.01.2022;-0,000945962;-0,002362112;0;-0,040527944;0,0814;-4,88602E-05;20,31
14.01.2022;0,008285004;0,018823251;0,00361108;-0,021158017;0,0823;-0,000170048;19,19
15.01.2022;0;0;0,003870311;0;0,0823;0,000411678;19,19
16.01.2022;0;0;0,007008608;0;0,0823;-0,000240488;19,19
17.01.2022;0,022890011;0,004880316;-0,005579572;-0,010183543;0,0828;-8,55583E-05;19,19
18.01.2022;0,008492082;0,011910268;0,003263964;-0,064996419;0,0831;2,59464E-05;22,79
19.01.2022;0,019685935;0,010627357;0;0,032406712;0,0829;7,42996E-05;23,85
